Connected with result code 0 at Fri May 17 08:43:07 2024
Message, latency, average, std-dev
196, 693.8707828521729, 927.8130944894284, 132.3481364087296
197, 692.3127174377441, 926.6176611033793, 133.0684459561158
198, 689.7573471069336, 925.421396891276, 133.78975079528584
199, 686.211109161377, 924.2193351438896, 134.52081539171212
200, 683.8672161102295, 923.0175745487213, 135.25077449639465
201, 680.823564529419, 921.8126292252422, 135.98581482073675
202, 679.128885269165, 920.6112245521923, 136.71398826285852
203, 677.1352291107178, 919.4118354120865, 137.4380807185098
204, 674.4563579559326, 918.2110732676936, 138.16411698048944
205, 671.675443649292, 917.0084604402867, 138.8929271205669
206, 668.7347888946533, 915.8032484424924, 139.62581514341647
207, 667.3078536987305, 914.6027875983197, 140.34976172620972
208, 663.0339622497559, 913.3933220918362, 141.08917193071082
209, 660.9346866607666, 912.185386037142, 141.8252602908596
210, 658.1106185913086, 910.9755061921619, 142.56422310389414
211, 654.6199321746826, 909.7605508650648, 143.31160889823428
212, 651.2477397918701, 908.5411508128328, 144.0662433070539
213, 649.0106582641602, 907.3226977961724, 144.81844441479737
214, 648.0085849761963, 906.1109496054248, 145.55801294252782
215, 644.9794769287109, 904.8963846162308, 146.302003723078
216, 643.4147357940674, 903.6858214272393, 147.03828418845637
217, 638.0884647369385, 902.4618704747495, 147.79785038367433
218, 635.9832286834717, 901.2394913839638, 148.55384718668944
219, 633.1775188446045, 900.0154641120945, 149.3120698128159
220, 628.9091110229492, 898.7831625071439, 150.08438835130346
221, 624.9895095825195, 897.5442771997926, 150.86770092546905
222, 621.812105178833, 896.3022403888874, 151.65573752108747
223, 618.8621520996094, 895.0581144324333, 152.44654369559112
224, 615.5204772949219, 893.8101785523551, 153.24322698596887
225, 613.3565902709961, 892.5637181599935, 154.03615222284802
226, 609.3072891235352, 891.3103711288587, 154.8405521462034
227, 606.7743301391602, 890.0569083932213, 155.64402133138515
228, 603.1923294067383, 888.7987304152103, 156.45496090293398
229, 600.0721454620361, 887.5379156337555, 157.2695278103653
230, 598.2315540313721, 886.2800618876581, 158.0774791905527
231, 596.0674285888672, 885.0237301417759, 158.88152543057817
232, 593.066930770874, 883.7652956617289, 159.68831038181514
233, 589.1709327697754, 882.5009421729222, 160.50478405128095
234, 587.0728492736816, 881.2384289554042, 161.3167087890744
235, 584.7761631011963, 879.9768873985778, 162.12572899738186
236, 582.5357437133789, 878.7165435694031, 162.93147510085947
237, 579.9050331115723, 877.4557355083997, 163.73701064669015
238, 578.3822536468506, 876.1991242400738, 164.53389449029706
239, 575.4826068878174, 874.9408961339974, 165.33275478867242
240, 572.892427444458, 873.6823608477911, 166.13121034815626
241, 571.0210800170898, 872.4265049107341, 166.92387417368934
242, 570.6479549407959, 871.1794861092055, 167.69975992706787
243, 569.1964626312256, 869.9367576175266, 168.46725094340323
244, 566.7412281036377, 868.6941529883713, 169.2338804413347
245, 562.9293918609619, 867.4461335551982, 170.0095606357938
246, 564.671516418457, 866.2153424286261, 170.7539026899426
247, 564.2902851104736, 864.9929737755161, 171.48300415468435
248, 560.0886344909668, 863.7635207945301, 172.22427364067988
249, 557.9969882965088, 862.5355427523693, 172.96255606937365
250, 554.9213886260986, 861.3050861358643, 173.7048458352075
251, 552.7722835540771, 860.0758717829488, 174.444555101881
252, 549.8969554901123, 858.845003067501, 175.186813831243
253, 547.6961135864258, 857.6151655596707, 175.92687062518817
254, 545.0940132141113, 856.3847673220897, 176.66755211664236
255, 549.811601638794, 855.1825196135278, 177.35883884436328
256, 547.0578670501709, 853.9789076894522, 178.05250889668747
257, 546.959638595581, 852.7842801832503, 178.73076304833407
258, 546.7400550842285, 851.5980622565099, 179.3948078456375
259, 544.8389053344727, 850.4136639672357, 180.05599839453558
260, 546.8878746032715, 849.2462570850665, 180.68880674111762
261, 546.931266784668, 848.0879621030728, 181.3068761613244
262, 545.046329498291, 846.9313146503827, 181.92276244005447
263, 544.5373058319092, 845.781527544609, 182.527856296027
264, 543.248176574707, 844.6355678818443, 183.1272714891731
265, 544.7173118591309, 843.503800877985, 183.70412305599874
266, 544.1083908081055, 842.378254223587, 184.27168063369564
267, 542.992353439331, 841.2569587150316, 184.8332189300458
268, 540.8878326416016, 840.1361783938621, 185.3948095467612
269, 538.8174057006836, 839.0160342574562, 185.95625031467898
270, 1536.4596843719482, 841.5991588875099, 190.38530748418668
271, 1533.2770347595215, 844.1514757726466, 194.60647713408585
272, 1528.2063484191895, 846.6663833926706, 198.61132110940534
273, 1525.1545906066895, 849.1516881810003, 202.44020748638107
274, 1521.9030380249023, 851.6069850782409, 206.10250834437588
275, 1518.1491374969482, 854.0307747233998, 209.60310306642103
