Connected with result code 0 at Fri May 17 21:56:13 2024
Message, latency, average, std-dev
1, 1776.252269744873, 1776.252269744873, 0.0
2, 1775.831699371338, 1776.0419845581055, 0.21028518676757812
3, 1772.5510597229004, 1774.8783429463704, 1.654570490380659
4, 1769.4990634918213, 1773.5335230827332, 2.7347438687433083
5, 1768.1629657745361, 1772.4594116210938, 3.2554448160280405
6, 1766.211986541748, 1771.4181741078694, 3.7752455001713447
7, 1765.3765678405762, 1770.5550874982562, 4.084840411964441
8, 1762.8304958343506, 1769.589513540268, 4.596358615331326
9, 1761.6283893585205, 1768.7049441867405, 5.003881070753951
10, 1758.9426040649414, 1767.7287101745605, 5.577834598843587
11, 1757.4315071105957, 1766.7926008051093, 6.08661326036508
12, 1754.6460628509521, 1765.7803893089294, 6.725319011699796
13, 1644.3307399749756, 1756.438108590933, 33.00135148266355
14, 1751.3878345489502, 1756.0773747307915, 31.827484819300317
15, 1748.908519744873, 1755.5994510650635, 30.800226595783645
16, 1576.80344581604, 1744.4247007369995, 52.559383171543466
17, 1746.769905090332, 1744.5626539342543, 50.993077157008265
18, 1744.3463802337646, 1744.5506387286716, 49.556388073884925
19, 1743.065595626831, 1744.4724785654168, 48.235786050637024
20, 1740.9276962280273, 1744.2952394485474, 47.02077587102442
21, 1739.9213314056396, 1744.0869581131708, 45.89703141060229
22, 1735.9211444854736, 1743.7157847664573, 44.87403426069039
23, 1735.0380420684814, 1743.3384916056757, 43.9233354259406
24, 1733.564853668213, 1742.9312566916149, 43.04286134944443
25, 1641.9126987457275, 1738.8905143737793, 46.58801090539403
26, 1728.3406257629395, 1738.4847494272085, 45.72833172356922
27, 1725.4986763000488, 1738.0037837558323, 44.94048765069623
28, 1723.367691040039, 1737.4810661588397, 44.214188610023214
29, 1722.531795501709, 1736.9655740672144, 43.530734186943896
30, 1720.9258079528809, 1736.4309151967366, 42.89581100004433
31, 1722.3143577575684, 1735.9755423761183, 42.271918131460765
32, 1719.4879055023193, 1735.460303723812, 41.7049585030741
33, 1716.6109085083008, 1734.8891099294026, 41.19511852598018
34, 1714.2586708068848, 1734.282332308152, 40.734197228823355
35, 1712.0988368988037, 1733.6485181535993, 40.31780580303582
36, 1708.113670349121, 1732.9392168256973, 39.974751690542185
37, 1643.3424949645996, 1730.5176838024242, 42.022490427964435
38, 1704.6589851379395, 1729.8371917323063, 41.6719628775768
39, 1701.7323970794678, 1729.116555971977, 41.37341546584887
40, 1698.3826160430908, 1728.3482074737549, 41.133800417674614
41, 1693.8493251800537, 1727.50677132025, 40.976116108473974
42, 1691.4300918579102, 1726.6478027616229, 40.85726135043088
43, 1689.6476745605469, 1725.7873346639235, 40.76262420215408
44, 1686.7473125457764, 1724.9000614339654, 40.71461654833852
45, 1684.2882633209229, 1723.9975770314534, 40.70233044419014
46, 1680.7618141174316, 1723.057669142018, 40.74824088535736
47, 1677.4954795837402, 1722.0882608535442, 40.845069228888505
48, 1673.9635467529297, 1721.0856626431148, 40.99765321782857
49, 1642.2836780548096, 1719.4774588760065, 42.07907678633238
50, 1668.9505577087402, 1718.4669208526611, 42.25250166393657
51, 1667.3088073730469, 1717.463820588355, 42.43323029592294
52, 1492.513656616211, 1713.137855896583, 52.15711849510224
53, 1662.8823280334473, 1712.1896383897313, 52.11325573129211
54, 1659.0166091918945, 1711.2049526638455, 52.123776782115684
55, 1656.238079071045, 1710.2055549621582, 52.16728008856748
56, 1653.1221866607666, 1709.1862090996333, 52.24918051176959
57, 1652.496337890625, 1708.1916499556157, 52.3208831643218
58, 1651.4110565185547, 1707.2126742067007, 52.39184482266265
59, 1650.411605834961, 1706.2499442342985, 52.460831345897425
60, 1649.2459774017334, 1705.2998781204224, 52.53117890073523
61, 1642.1468257904053, 1704.264582180586, 52.71239803801337
62, 1643.4190273284912, 1703.2832022636167, 52.84439730758017
63, 1641.7796611785889, 1702.3069555797274, 52.983903395673806
64, 1466.7284488677979, 1698.6260414123535, 60.141709185653475
65, 1634.2134475708008, 1697.6350784301758, 60.201554223573844
66, 1630.0609111785889, 1696.6112274112124, 60.31129419714134
67, 1627.9151439666748, 1695.5859127329356, 60.43629463146902
68, 1626.50728225708, 1694.5700505200555, 60.563802685119
69, 1627.3784637451172, 1693.596259407375, 60.65721268146913
70, 1626.603126525879, 1692.6392146519252, 60.74483969811357
71, 1627.1026134490967, 1691.7161639307585, 60.80794529566034
72, 1624.2554187774658, 1690.779209136963, 60.898114531882335
73, 1621.8409538269043, 1689.8348494751813, 61.00810253760943
74, 1620.896816253662, 1688.9032544316472, 61.115021828236635
75, 1620.5031871795654, 1687.9912535349529, 61.21106483464066
76, 1618.2756423950195, 1687.0739428620589, 61.323763309214
77, 1615.4658794403076, 1686.1439680124258, 61.46131937166452
78, 1616.0857677459717, 1685.2457859577278, 61.57258041323485
79, 1615.1928901672363, 1684.3590404413924, 61.68083801695548
80, 1613.8873100280762, 1683.478143811226, 61.79216404377684
81, 1613.2612228393555, 1682.611268243672, 61.89709397380768
82, 1613.105297088623, 1681.7636344490982, 61.98971532033865
83, 1610.849380493164, 1680.9092458472194, 62.098995697848764
84, 1609.9812984466553, 1680.0648655210223, 62.20574164795459
85, 1605.983018875122, 1679.1933143840117, 62.352519131943254
86, 1604.0406227111816, 1678.319445876188, 62.51031245839633
87, 1601.0499000549316, 1677.4312901770932, 62.69340864339588
88, 1599.2693901062012, 1676.5430867671967, 62.88428969454044
89, 1596.9831943511963, 1675.649155391736, 63.089809158665
90, 1594.7585105895996, 1674.75037044949, 63.30871722267191
